,Microsec,Flight_Date,SenseLong,SenseLat,CH4,Peak,Source_Name,points,Utmlong,Utmlat
4415,1911000000.0,2022-07-18 17:31:34,-83.558365,42.4050105,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.558365 42.4050105),289464.7050692858,4697916.572430664
4416,1912000000.0,2022-07-18 17:31:35,-83.5583885,42.4050096,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5583885 42.4050096),289462.7680563601,4697916.530763877
4417,1913000000.0,2022-07-18 17:31:36,-83.558401,42.4050118,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.558401 42.4050118),289461.7466935958,4697916.806064852
4418,1914000000.0,2022-07-18 17:31:37,-83.5584126,42.4050091,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5584126 42.4050091),289460.78300306306,4697916.535004289
4419,1915000000.0,2022-07-18 17:31:38,-83.5584285,42.405006,1,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5584285 42.405006),289459.4640928515,4697916.230188463
4420,1916000000.0,2022-07-18 17:31:39,-83.5584438,42.4050066,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5584438 42.4050066),289458.206942062,4697916.33475851
4421,1917000000.0,2022-07-18 17:31:40,-83.5584543,42.4050061,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5584543 42.4050061),289457.3411406126,4697916.305273751
4422,1918000000.0,2022-07-18 17:31:41,-83.5584653,42.4050041,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5584653 42.4050041),289456.4291708976,4697916.110458684
4423,1919000000.0,2022-07-18 17:31:42,-83.5584776,42.4049988,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5584776 42.4049988),289455.3991713283,4697915.552412821
4424,1920000000.0,2022-07-18 17:31:43,-83.5584906,42.4049976,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5584906 42.4049976),289454.3252825171,4697915.451395359
4425,1921000000.0,2022-07-18 17:31:44,-83.5584986,42.404991,5,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5584986 42.404991),289453.6448137922,4697914.738325139
4426,1922000000.0,2022-07-18 17:31:45,-83.55851,42.404992,8,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.55851 42.404992),289452.70996328915,4697914.877643235
4427,1923000000.0,2022-07-18 17:31:46,-83.5585193,42.4049898,8,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5585193 42.4049898),289451.93723050796,4697914.656403475
4428,1924000000.0,2022-07-18 17:31:47,-83.5585291,42.4049871,4,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5585291 42.4049871),289451.121675555,4697914.380880323
4429,1925000000.0,2022-07-18 17:31:48,-83.558539,42.4049891,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.558539 42.4049891),289450.31361826113,4697914.627525718
4430,1926000000.0,2022-07-18 17:31:49,-83.5585561,42.4049871,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5585561 42.4049871),289448.8996304851,4697914.447839408
4431,1927000000.0,2022-07-18 17:31:50,-83.5585701,42.404987,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5585701 42.404987),289447.7471243344,4697914.471454524
4432,1928000000.0,2022-07-18 17:31:51,-83.558576,42.4049833,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.558576 42.4049833),289447.24918491446,4697914.075212945
4433,1929000000.0,2022-07-18 17:31:52,-83.5585795,42.404987,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5585795 42.404987),289446.9735234552,4697914.494766499
